cricsheet_match_id,match_number,date,venue,team_1,team_2,toss_winner,toss_decision,winner,result,win_by_runs,win_by_wickets,player_of_match,team_1_score,team_2_score,team_1_overs,team_2_overs,method,target_overs,match_stage,umpire_1,umpire_2,tv_umpire,match_referee
829727,11,2015-04-16,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,,0,6,AM Rahane,127/5,131/4,20.0,20.0,,20,league,PG Pathak,S Ravi,C Shamshuddin,M Nayyar
829729,12,2015-04-17,Wankhede Stadium,Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,Chennai Super Kings,,0,6,A Nehra,183/7,189/4,20.0,16.4,,20,league,AK Chaudhary,M Erasmus,K Srinath,Chinmay Sharma
829731,13,2015-04-18,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,bat,Delhi Daredevils,,4,0,JP Duminy,167/4,163/8,20.0,20.0,,20,league,PG Pathak,S Ravi,C Shamshuddin,M Nayyar
829733,14,2015-04-18,Maharashtra Cricket Association Stadium,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,,0,4,AD Russell,155/9,159/6,20.0,17.5,,20,league,SD Fry,CK Nandan,CB Gaffaney,GF Labrooy
829735,15,2015-04-19,"Sardar Patel Stadium, Motera",Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,Rajasthan Royals,,0,8,AM Rahane,156/4,157/2,20.0,18.2,,20,league,AK Chaudhary,M Erasmus,K Srinath,Chinmay Sharma
829737,16,2015-04-19,M Chinnaswamy Stadium,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Mumbai Indians,,18,0,Harbhajan Singh,209/7,191/7,20.0,20.0,,20,league,RK Illingworth,VA Kulkarni,RM Deshpande,J Srinath
829739,17,2015-04-20,Feroz Shah Kotla,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,,0,6,UT Yadav,146/8,147/4,20.0,18.1,,20,league,SD Fry,CB Gaffaney,CK Nandan,GF Labrooy
829741,18,2015-04-21,"Sardar Patel Stadium, Motera",Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,field,,tie,0,0,SE Marsh,191/6,191/6,20.0,20.0,,20,league,M Erasmus,S Ravi,AK Chaudhary,Chinmay Sharma
829743,19,2015-04-22,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,Sunrisers Hyderabad,,16,0,DA Warner,176/4,101/4,20.0,12.0,D/L,12,league,RK Illingworth,VA Kulkarni,RM Deshpande,M Nayyar
829745,20,2015-04-22,M Chinnaswamy Stadium,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Chennai Super Kings,,27,0,SK Raina,181/8,154/8,20.0,20.0,,20,league,JD Cloete,C Shamshuddin,PG Pathak,J Srinath
829747,21,2015-04-23,Feroz Shah Kotla,Delhi Daredevils,Mumbai Indians,Mumbai Indians,field,Delhi Daredevils,,37,0,SS Iyer,190/4,153/9,20.0,20.0,,20,league,SD Fry,CK Nandan,CB Gaffaney,GF Labrooy
829749,22,2015-04-24,"Sardar Patel Stadium, Motera",Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,,0,9,MA Starc,130/9,134/1,20.0,16.1,,20,league,M Erasmus,S Ravi,AK Chaudhary,Chinmay Sharma
829751,23,2015-04-25,Wankhede Stadium,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,Mumbai Indians,,20,0,SL Malinga,157/8,137/8,20.0,20.0,,20,league,HDPK Dharmasena,CB Gaffaney,SD Fry,RS Mahanama
829753,24,2015-04-25,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,Chennai Super Kings,,97,0,BB McCullum,192/3,95/9,20.0,20.0,,20,league,JD Cloete,C Shamshuddin,PG Pathak,J Srinath
829757,26,2015-04-26,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,,0,10,VR Aaron,95/10,99/0,18.2,10.3,,20,league,M Erasmus,S Ravi,AK Chaudhary,GF Labrooy
829759,27,2015-04-27,"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,Sunrisers Hyderabad,,20,0,TA Boult,150/6,130/9,20.0,20.0,,20,league,HDPK Dharmasena,CB Gaffaney,SD Fry,RS Mahanama
829765,28,2015-04-28,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Chennai Super Kings,,2,0,DJ Bravo,134/6,132/9,20.0,20.0,,20,league,RM Deshpande,VA Kulkarni,RK Illingworth,J Srinath
829763,29,2015-04-29,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,field,,no result,0,0,,200/7,,20.0,0.0,,20,league,JD Cloete,PG Pathak,C Shamshuddin,RS Madugalle
829723,30,2015-04-30,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,,0,7,AD Russell,165/9,169/3,20.0,19.5,,20,league,AK Chaudhary,M Erasmus,RM Deshpande,RR Jadeja
829767,31,2015-05-01,Feroz Shah Kotla,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,field,Delhi Daredevils,,0,9,NM Coulter-Nile,118/8,119/1,20.0,13.5,,20,league,RK Illingworth,S Ravi,VA Kulkarni,RS Madugalle
829769,32,2015-05-01,Wankhede Stadium,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,Mumbai Indians,,8,0,AT Rayudu,187/5,179/7,20.0,20.0,,20,league,HDPK Dharmasena,CK Nandan,CB Gaffaney,RS Mahanama
829771,33,2015-05-02,M Chinnaswamy Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,,0,7,Mandeep Singh,111/4,115/3,10.0,9.4,,10,league,JD Cloete,PG Pathak,C Shamshuddin,J Srinath
829773,34,2015-05-02,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,Sunrisers Hyderabad,,22,0,DA Warner,192/7,170/6,20.0,20.0,,20,league,AK Chaudhary,K Srinivasan,M Erasmus,RR Jadeja
829775,35,2015-05-03,"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,Mumbai Indians,,23,0,LMP Simmons,172/3,149/7,20.0,20.0,,20,league,RK Illingworth,VA Kulkarni,S Ravi,RS Madugalle
829777,36,2015-05-03,Brabourne Stadium,Rajasthan Royals,Delhi Daredevils,Delhi Daredevils,field,Rajasthan Royals,,14,0,AM Rahane,189/2,175/7,20.0,20.0,,20,league,HDPK Dharmasena,CB Gaffaney,CK Nandan,RS Mahanama
829779,37,2015-05-04,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,Chennai Super Kings,,24,0,SK Raina,148/9,124/10,20.0,19.4,,20,league,C Shamshuddin,K Srinath,JD Cloete,J Srinath
829781,38,2015-05-04,Eden Gardens,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,,35,0,UT Yadav,167/7,132/9,20.0,20.0,,20,league,AK Chaudhary,M Erasmus,K Srinivasan,RR Jadeja
829783,39,2015-05-05,Wankhede Stadium,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,bat,Mumbai Indians,,0,5,Harbhajan Singh,152/6,153/5,20.0,19.3,,20,league,HDPK Dharmasena,CB Gaffaney,CK Nandan,RS Mahanama
829785,40,2015-05-06,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,Royal Challengers Bangalore,,138,0,CH Gayle,226/3,88/10,20.0,13.4,,20,league,RK Illingworth,VA Kulkarni,S Ravi,RS Madugalle
829787,41,2015-05-07,Brabourne Stadium,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,Sunrisers Hyderabad,,7,0,EJG Morgan,201/4,194/7,20.0,20.0,,20,league,JD Cloete,C Shamshuddin,HDPK Dharmasena,J Srinath
829761,42,2015-05-07,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,bat,Kolkata Knight Riders,,13,0,PP Chawla,171/7,158/6,20.0,20.0,,20,league,AK Chaudhary,M Erasmus,K Srinivasan,RS Mahanama
829789,43,2015-05-08,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,Mumbai Indians,,0,6,HH Pandya,158/5,159/4,20.0,19.2,,20,league,CB Gaffaney,CK Nandan,K Srinath,RR Jadeja
829791,44,2015-05-09,Eden Gardens,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,bat,Kolkata Knight Riders,,0,1,AD Russell,183/5,184/9,20.0,19.5,,20,league,AK Chaudhary,HDPK Dharmasena,K Srinivasan,RS Mahanama
829793,45,2015-05-09,Shaheed Veer Narayan Singh International Stadium,Sunrisers Hyderabad,Delhi Daredevils,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,,6,0,MC Henriques,163/4,157/4,20.0,20.0,,20,league,VA Kulkarni,S Ravi,RK Illingworth,RS Madugalle
829795,46,2015-05-10,Wankhede Stadium,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,,39,0,AB de Villiers,235/1,196/7,20.0,20.0,,20,league,JD Cloete,C Shamshuddin,K Srinath,J Srinath
829797,47,2015-05-10,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,Chennai Super Kings,,12,0,RA Jadeja,157/5,145/9,20.0,20.0,,20,league,M Erasmus,CK Nandan,CB Gaffaney,RR Jadeja
829799,48,2015-05-11,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Kings XI Punjab,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,,5,0,DA Warner,185/5,180/7,20.0,20.0,,20,league,AK Chaudhary,HDPK Dharmasena,K Srinivasan,RS Mahanama
829801,49,2015-05-12,Shaheed Veer Narayan Singh International Stadium,Chennai Super Kings,Delhi Daredevils,Chennai Super Kings,bat,Delhi Daredevils,,0,6,Z Khan,119/6,120/4,20.0,16.4,,20,league,RK Illingworth,VA Kulkarni,S Ravi,RS Madugalle
829803,50,2015-05-13,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Kings XI Punjab,,22,0,AR Patel,106/6,84/6,10.0,10.0,,10,league,JD Cloete,C Shamshuddin,CK Nandan,J Srinath
829805,51,2015-05-14,Wankhede Stadium,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,Mumbai Indians,,5,0,HH Pandya,171/4,166/7,20.0,20.0,,20,league,RK Illingworth,VA Kulkarni,RM Deshpande,RR Jadeja
829807,52,2015-05-15,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,bat,Royal Challengers Bangalore,,0,6,V Kohli,135/3,83/4,11.0,5.5,D/L,6,league,AK Chaudhary,HDPK Dharmasena,K Srinath,RS Mahanama
829809,53,2015-05-16,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Chennai Super Kings,Kings XI Punjab,bat,Chennai Super Kings,,0,7,P Negi,130/7,134/3,20.0,16.5,,20,league,CK Nandan,C Shamshuddin,JD Cloete,J Srinath
829811,54,2015-05-16,Brabourne Stadium,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,bat,Rajasthan Royals,,9,0,SR Watson,199/6,190/9,20.0,20.0,,20,league,RM Deshpande,RK Illingworth,VA Kulkarni,RR Jadeja
829813,55,2015-05-17,M Chinnaswamy Stadium,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,,no result,0,0,,187/5,2/0,20.0,1.1,,20,league,HDPK Dharmasena,K Srinivasan,PG Pathak,RS Madugalle
829815,56,2015-05-17,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,bat,Mumbai Indians,,0,9,MJ McClenaghan,113/10,114/1,20.0,13.5,,20,league,CB Gaffaney,K Srinath,AK Chaudhary,RS Mahanama
829817,57,2015-05-19,Wankhede Stadium,Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,Mumbai Indians,,25,0,KA Pollard,187/6,162/10,20.0,19.0,,20,Qualifier 1,HDPK Dharmasena,RK Illingworth,VA Kulkarni,RS Madugalle
829819,58,2015-05-20,Maharashtra Cricket Association Stadium,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,,71,0,AB de Villiers,180/4,109/10,20.0,19.0,,20,Eliminator,AK Chaudhary,C Shamshuddin,CB Gaffaney,RS Mahanama
829821,59,2015-05-22,JSCA International Stadium Complex,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,,0,3,A Nehra,139/8,140/7,20.0,19.5,,20,Qualifier 2,AK Chaudhary,CB Gaffaney,C Shamshuddin,RS Mahanama
829823,60,2015-05-24,Eden Gardens,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,Mumbai Indians,,41,0,RG Sharma,202/5,161/8,20.0,20.0,,20,Final,HDPK Dharmasena,RK Illingworth,VA Kulkarni,RS Madugalle
