match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
8,2012-04-08,Kings XI Punjab,Subrata Roy Sahara Stadium,3.0,0,20,1,6.67,9,0,0
14,2012-04-12,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",3.0,0,22,0,7.33,7,0,0
16,2012-04-14,Chennai Super Kings,Subrata Roy Sahara Stadium,4.0,0,43,1,10.75,4,1,0
21,2012-04-17,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,54,1,13.5,8,0,1
24,2012-04-19,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,23,2,5.75,8,0,0
27,2012-04-21,Delhi Daredevils,Feroz Shah Kotla,4.0,0,26,0,6.5,9,0,0
31,2012-04-24,Delhi Daredevils,Subrata Roy Sahara Stadium,3.0,0,34,0,11.33,5,0,0
35,2012-04-26,Deccan Chargers,Subrata Roy Sahara Stadium,4.0,0,29,0,7.25,4,0,0
42,2012-05-01,Deccan Chargers,Barabati Stadium,4.0,0,41,1,10.25,3,0,1
45,2012-05-03,Mumbai Indians,Subrata Roy Sahara Stadium,4.0,0,19,2,4.75,15,0,0
52,2012-05-08,Rajasthan Royals,Subrata Roy Sahara Stadium,3.0,0,33,0,11.0,6,0,0
60,2012-05-13,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,23,3,5.75,13,0,0
70,2012-05-19,Kolkata Knight Riders,Subrata Roy Sahara Stadium,4.0,0,35,0,8.75,8,0,0
