innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kochi Tuskers Kerala,NLTC Perera,4.0,0,32,1,8.0,6,1,0
1,Kochi Tuskers Kerala,R Vinay Kumar,3.0,0,16,0,5.33,8,0,0
1,Kochi Tuskers Kerala,RA Jadeja,1.0,0,14,0,14.0,2,0,0
1,Kochi Tuskers Kerala,RP Singh,4.0,0,24,1,6.0,15,1,0
1,Kochi Tuskers Kerala,RR Powar,3.0,0,24,0,8.0,4,0,0
1,Kochi Tuskers Kerala,RV Gomez,2.0,0,20,1,10.0,4,0,0
2,Chennai Super Kings,DE Bollinger,3.0,0,18,1,6.0,8,0,0
2,Chennai Super Kings,JA Morkel,2.0,0,17,0,8.5,8,0,0
2,Chennai Super Kings,R Ashwin,4.0,0,31,2,7.75,10,0,0
2,Chennai Super Kings,SB Jakati,3.0,0,30,0,10.0,4,0,0
2,Chennai Super Kings,TG Southee,3.0,0,38,0,12.67,5,2,0
