match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2019-03-24,Delhi Capitals,Wankhede Stadium,21,13,2,1,161.54,c R Tewatia b KMA Paul,5
7,2019-03-28,Royal Challengers Bangalore,M.Chinnaswamy Stadium,5,6,0,0,83.33,c SO Hetmyer b YS Chahal,5
9,2019-03-30,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,7,9,0,0,77.78,c MA Agarwal b AJ Tye,5
15,2019-04-03,Chennai Super Kings,Wankhede Stadium,17,7,0,2,242.86,not out,7
19,2019-04-06,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,46,26,2,4,176.92,not out,6
24,2019-04-10,Kings XI Punjab,Wankhede Stadium,83,31,3,10,267.74,c DA Miller b AS Rajpoot,4
27,2019-04-13,Rajasthan Royals,Wankhede Stadium,6,12,0,0,50.0,c S Gopal b JC Archer,4
36,2019-04-20,Rajasthan Royals,Sawai Mansingh Stadium,10,7,0,1,142.86,b JD Unadkat,5
44,2019-04-26,Chennai Super Kings,MA Chidambaram Stadium,13,12,2,0,108.33,not out,6
47,2019-04-28,Kolkata Knight Riders,Eden Gardens,20,21,2,0,95.24,c N Rana b SP Narine,5
51,2019-05-02,Sunrisers Hyderabad,Wankhede Stadium,10,9,0,1,111.11,c Abhishek Sharma b KK Ahmed,6
60,2019-05-12,Chennai Super Kings,Rajiv Gandhi International Stadium,41,25,3,3,164.0,not out,6
