match_number,date,opponent,catches,stumpings,run_outs
3,2019-03-24,Delhi Capitals,1,0,0
15,2019-04-03,Chennai Super Kings,2,0,0
34,2019-04-18,Delhi Capitals,1,0,0
36,2019-04-20,Rajasthan Royals,1,0,0
44,2019-04-26,Chennai Super Kings,1,0,0
51,2019-05-02,Sunrisers Hyderabad,1,0,0
56,2019-05-05,Kolkata Knight Riders,1,0,0
