match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
20,2024-04-07,Delhi Capitals,"Wankhede Stadium, Mumbai",0,2,0,0,0.0,c J Fraser-McGurk b A Nortje,3
25,2024-04-11,Royal Challengers Bengaluru,"Wankhede Stadium, Mumbai",52,19,5,4,273.68,c MK Lomror b Vijaykumar Vyshak,3
29,2024-04-14,Chennai Super Kings,"Wankhede Stadium, Mumbai",0,2,0,0,0.0,c Mustafizur Rahman b M Pathirana,3
33,2024-04-18,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",78,53,7,3,147.17,c P Simran Singh b SM Curran,3
38,2024-04-22,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",10,8,2,0,125.0,c R Powell b Sandeep Sharma,3
43,2024-04-27,Delhi Capitals,"Arun Jaitley Stadium, Delhi",26,13,3,2,200.0,c LB Williams b KK Ahmed,3
48,2024-04-30,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",10,6,0,1,166.67,c KL Rahul b MP Stoinis,3
51,2024-05-03,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",56,35,6,2,160.0,c PD Salt b AD Russell,4
55,2024-05-06,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",102,51,12,6,200.0,not out,4
60,2024-05-11,Kolkata Knight Riders,"Eden Gardens, Kolkata",11,14,1,0,78.57,c Ramandeep Singh b AD Russell,3
67,2024-05-17,Lucknow Super Giants,"Wankhede Stadium, Mumbai",0,3,0,0,0.0,c Ravi Bishnoi b KH Pandya,3
