innings,team,wicket_number,player_out,score,over
1,Sunrisers Hyderabad,1,DA Warner,86,9.1
1,Sunrisers Hyderabad,2,MC Henriques,107,10.6
1,Sunrisers Hyderabad,3,S Dhawan,131,13.6
1,Sunrisers Hyderabad,4,NV Ojha,156,17.1
1,Sunrisers Hyderabad,5,A Ashish Reddy,163,18.2
1,Sunrisers Hyderabad,6,GH Vihari,188,20.4
1,Sunrisers Hyderabad,7,KV Sharma,192,20.6
2,Chennai Super Kings,1,BB McCullum,14,2.5
2,Chennai Super Kings,2,DR Smith,48,6.1
2,Chennai Super Kings,3,SK Raina,68,8.4
2,Chennai Super Kings,4,F du Plessis,114,13.4
2,Chennai Super Kings,5,MS Dhoni,114,13.5
2,Chennai Super Kings,6,P Negi,141,17.3
