innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Sunrisers Hyderabad,DA Warner,61,28,11,1,217.86,c DR Smith b SK Raina,1
1,Sunrisers Hyderabad,S Dhawan,37,32,4,0,115.62,"run out (RA Jadeja, MS Dhoni)",2
1,Sunrisers Hyderabad,MC Henriques,19,9,1,2,211.11,st MS Dhoni b P Negi,3
1,Sunrisers Hyderabad,EJG Morgan,32,27,1,2,118.52,not out,4
1,Sunrisers Hyderabad,NV Ojha,20,12,3,1,166.67,b A Nehra,5
1,Sunrisers Hyderabad,A Ashish Reddy,6,6,1,0,100.0,c MS Dhoni b DJ Bravo,6
1,Sunrisers Hyderabad,GH Vihari,8,5,1,0,160.0,c B Aparajith b DJ Bravo,7
1,Sunrisers Hyderabad,KV Sharma,4,2,1,0,200.0,c RA Jadeja b DJ Bravo,8
2,Chennai Super Kings,DR Smith,21,19,3,1,110.53,c GH Vihari b MC Henriques,1
2,Chennai Super Kings,BB McCullum,12,5,3,0,240.0,b B Kumar,2
2,Chennai Super Kings,SK Raina,23,15,0,3,153.33,c EJG Morgan b MC Henriques,3
2,Chennai Super Kings,F du Plessis,33,22,4,0,150.0,run out (A Ashish Reddy),4
2,Chennai Super Kings,MS Dhoni,20,16,2,0,125.0,b A Ashish Reddy,5
2,Chennai Super Kings,P Negi,15,11,1,1,136.36,b B Kumar,6
2,Chennai Super Kings,DJ Bravo,25,20,3,0,125.0,not out,7
2,Chennai Super Kings,RA Jadeja,14,12,0,0,116.67,not out,8
