match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
1,Mumbai Indians,AD Russell,3.0,0,21,0,7.0,7
1,Mumbai Indians,M Morkel,4.0,1,18,2,4.5,15
1,Mumbai Indians,PP Chawla,2.0,0,16,0,8.0,3
1,Mumbai Indians,SP Narine,4.0,0,28,0,7.0,10
1,Mumbai Indians,Shakib Al Hasan,4.0,0,48,1,12.0,7
1,Mumbai Indians,UT Yadav,3.0,0,36,0,12.0,5
5,Royal Challengers Bangalore,AD Russell,2.0,0,16,0,8.0,5
5,Royal Challengers Bangalore,KC Cariappa,2.0,0,28,1,14.0,3
5,Royal Challengers Bangalore,M Morkel,4.0,0,35,1,8.75,11
5,Royal Challengers Bangalore,PP Chawla,1.0,0,10,0,10.0,1
5,Royal Challengers Bangalore,SP Narine,4.0,0,26,0,6.5,9
5,Royal Challengers Bangalore,Shakib Al Hasan,2.0,0,17,1,8.5,6
5,Royal Challengers Bangalore,YK Pathan,4.0,0,40,2,10.0,5
14,Kings XI Punjab,AD Russell,4.0,0,39,2,9.75,7
14,Kings XI Punjab,M Morkel,4.0,0,27,2,6.75,11
14,Kings XI Punjab,PP Chawla,4.0,0,29,0,7.25,6
14,Kings XI Punjab,SP Narine,4.0,0,17,1,4.25,11
14,Kings XI Punjab,UT Yadav,4.0,0,33,3,8.25,11
17,Delhi Daredevils,AD Russell,3.0,0,21,0,7.0,8
17,Delhi Daredevils,M Morkel,4.0,0,30,2,7.5,14
17,Delhi Daredevils,PP Chawla,4.0,0,27,2,6.75,8
17,Delhi Daredevils,SP Narine,4.0,0,38,1,9.5,10
17,Delhi Daredevils,UT Yadav,4.0,0,18,2,4.5,11
17,Delhi Daredevils,YK Pathan,1.0,0,9,0,9.0,0
19,Sunrisers Hyderabad,AD Russell,1.0,0,6,1,6.0,4
19,Sunrisers Hyderabad,J Botha,4.0,0,26,0,6.5,8
19,Sunrisers Hyderabad,M Morkel,4.0,0,31,2,7.75,8
19,Sunrisers Hyderabad,PP Chawla,1.0,0,15,0,15.0,0
19,Sunrisers Hyderabad,SP Narine,4.0,0,38,0,9.5,8
19,Sunrisers Hyderabad,UT Yadav,4.0,0,40,1,10.0,8
19,Sunrisers Hyderabad,YK Pathan,2.0,0,18,0,9.0,2
28,Chennai Super Kings,AD Russell,4.0,0,26,2,6.5,11
28,Chennai Super Kings,GB Hogg,4.0,0,18,1,4.5,9
