innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Lucknow Super Giants,Avesh Khan,4.0,0,36,2,9.0,7,0,0
1,Lucknow Super Giants,DS Rathi,4.0,0,46,1,11.5,5,1,0
1,Lucknow Super Giants,M Siddharth,4.0,0,29,1,7.25,10,1,0
1,Lucknow Super Giants,Mohammed Shami,4.0,0,9,2,2.25,18,1,0
1,Lucknow Super Giants,Prince Yadav,4.0,0,34,2,8.5,9,0,0
2,Sunrisers Hyderabad,E Malinga,4.0,0,30,1,7.5,9,0,0
2,Sunrisers Hyderabad,HV Patel,3.0,0,16,0,5.33,6,0,0
2,Sunrisers Hyderabad,Harsh Dubey,4.0,0,18,2,4.5,11,0,0
2,Sunrisers Hyderabad,JD Unadkat,3.5,0,50,0,13.04,6,0,0
2,Sunrisers Hyderabad,Nithish Kumar Reddy,1.0,0,14,0,14.0,1,0,0
2,Sunrisers Hyderabad,Shivang Kumar,4.0,0,30,1,7.5,4,0,0
