match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
26,2010-03-29,Kolkata Knight Riders,Feroz Shah Kotla,53,45,3,2,117.78,c DJ Hussey b CK Langeveldt,5
29,2010-03-31,Rajasthan Royals,Feroz Shah Kotla,16,8,2,1,200.0,"run out (AC Voges, NV Ojha)",4
35,2010-04-04,Royal Challengers Bangalore,Feroz Shah Kotla,75,46,3,7,163.04,not out,4
39,2010-04-07,Kolkata Knight Riders,Eden Gardens,2,3,0,0,66.67,c AD Mathews b BAW Mendis,4
44,2010-04-11,Kings XI Punjab,Feroz Shah Kotla,4,7,0,0,57.14,lbw b PP Chawla,4
47,2010-04-13,Mumbai Indians,Brabourne Stadium,2,5,0,0,40.0,run out (KA Pollard),6
55,2010-04-18,Deccan Chargers,Feroz Shah Kotla,51,42,1,3,121.43,not out,6
