match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2025-03-23,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",31,25,2,2,124.0,lbw b Noor Ahmad,5
9,2025-03-29,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",39,36,3,1,108.33,c R Tewatia b M Prasidh Krishna,3
16,2025-04-04,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",25,23,2,0,108.7,retired out,5
20,2025-04-07,Royal Challengers Bengaluru,"Wankhede Stadium, Mumbai",56,29,4,4,193.1,c PD Salt b B Kumar,5
29,2025-04-13,Delhi Capitals,"Arun Jaitley Stadium, Delhi",59,33,6,3,178.79,c Abishek Porel b Mukesh Kumar,4
33,2025-04-17,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",21,17,2,0,123.53,not out,5
41,2025-04-23,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,2,0,0,100.0,not out,5
45,2025-04-27,Lucknow Super Giants,"Wankhede Stadium, Mumbai",6,5,1,0,120.0,c Prince Yadav b Ravi Bishnoi,5
56,2025-05-06,Gujarat Titans,"Wankhede Stadium, Mumbai",7,7,0,0,100.0,c Shubman Gill b G Coetzee,5
63,2025-05-21,Delhi Capitals,"Wankhede Stadium, Mumbai",27,27,1,1,100.0,c Sameer Rizvi b Mukesh Kumar,5
69,2025-05-26,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",1,4,0,0,25.0,c Arshdeep Singh b Vijaykumar Vyshak,4
72,2025-05-30,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",25,11,0,3,227.27,c BKG Mendis b Mohammed Siraj,4
73,2025-06-01,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",44,29,2,2,151.72,c Priyansh Arya b KA Jamieson,3
