innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Delhi Daredevils,1,G Gambhir,26,18,V Sehwag,24,12,53,30
1,Delhi Daredevils,2,G Gambhir,48,27,S Dhawan,50,33,98,60
1,Delhi Daredevils,3,G Gambhir,2,3,Shoaib Malik,6,4,8,7
1,Delhi Daredevils,4,KD Karthik,2,4,G Gambhir,5,3,8,6
1,Delhi Daredevils,5,MK Tiwary,7,4,G Gambhir,5,3,12,7
1,Delhi Daredevils,6,MK Tiwary,4,5,R Bhatia,8,5,12,10
2,Royal Challengers Bangalore,1,P Kumar,6,5,W Jaffer,0,0,6,5
2,Royal Challengers Bangalore,2,LRPL Taylor,29,15,W Jaffer,9,6,40,21
2,Royal Challengers Bangalore,3,W Jaffer,1,3,JH Kallis,1,1,2,4
2,Royal Challengers Bangalore,4,R Dravid,38,30,JH Kallis,40,34,87,63
2,Royal Challengers Bangalore,5,JH Kallis,13,9,MV Boucher,13,12,27,21
2,Royal Challengers Bangalore,6,MV Boucher,18,5,V Kohli,1,1,19,6
