match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2022-03-26,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",0,4,0,0,0.0,c N Rana b UT Yadav,1
7,2022-03-31,Lucknow Super Giants,"Brabourne Stadium, Mumbai",1,4,0,0,25.0,run out (Ravi Bishnoi),2
11,2022-04-03,Punjab Kings,"Brabourne Stadium, Mumbai",1,4,0,0,25.0,c S Dhawan b K Rabada,2
17,2022-04-09,Sunrisers Hyderabad,"Dr DY Patil Sports Academy, Mumbai",16,13,3,0,123.08,b T Natarajan,2
22,2022-04-12,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",17,16,3,0,106.25,lbw b JR Hazlewood,1
29,2022-04-17,Gujarat Titans,"Maharashtra Cricket Association Stadium, Pune",73,48,5,5,152.08,c A Manohar b Yash Dayal,1
33,2022-04-21,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",0,1,0,0,0.0,c Tilak Varma b DR Sams,1
38,2022-04-25,Punjab Kings,"Wankhede Stadium, Mumbai",30,27,4,0,111.11,c MA Agarwal b K Rabada,1
46,2022-05-01,Sunrisers Hyderabad,"Maharashtra Cricket Association Stadium, Pune",99,57,6,6,173.68,c B Kumar b T Natarajan,1
49,2022-05-04,Royal Challengers Bangalore,"Maharashtra Cricket Association Stadium, Pune",28,23,3,1,121.74,c SS Prabhudessai b Shahbaz Ahmed,1
55,2022-05-08,Delhi Capitals,"Dr DY Patil Sports Academy, Mumbai",41,33,4,1,124.24,c AR Patel b A Nortje,1
59,2022-05-12,Mumbai Indians,"Wankhede Stadium, Mumbai",7,6,1,0,116.67,c Ishan Kishan b DR Sams,1
62,2022-05-15,Gujarat Titans,"Wankhede Stadium, Mumbai",53,49,4,1,108.16,c MS Wade b Rashid Khan,1
68,2022-05-20,Rajasthan Royals,"Brabourne Stadium, Mumbai",2,6,0,0,33.33,c SV Samson b TA Boult,1
