innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Royal Challengers Bengaluru,1,V Kohli,16,7,F du Plessis,6,7,23,14
1,Royal Challengers Bengaluru,2,WG Jacks,1,2,V Kohli,11,6,13,8
1,Royal Challengers Bengaluru,3,RM Patidar,52,32,WG Jacks,33,21,88,53
1,Royal Challengers Bengaluru,4,C Green,6,7,WG Jacks,7,6,13,13
1,Royal Challengers Bengaluru,5,MK Lomror,13,8,C Green,21,10,37,18
1,Royal Challengers Bengaluru,6,KD Karthik,0,2,C Green,0,0,0,2
1,Royal Challengers Bengaluru,7,C Green,1,2,Swapnil Singh,0,1,2,3
1,Royal Challengers Bengaluru,8,KV Sharma,6,4,C Green,2,4,9,8
1,Royal Challengers Bengaluru,9,C Green,2,1,Mohammed Siraj,0,0,2,1
1,Royal Challengers Bengaluru,10,C Green,2,1,Mohammed Siraj,0,0,2,1
2,Delhi Capitals,1,DA Warner,1,2,J Fraser-McGurk,7,2,8,4
2,Delhi Capitals,2,Abishek Porel,2,3,J Fraser-McGurk,14,6,16,9
2,Delhi Capitals,3,SD Hope,0,1,J Fraser-McGurk,0,0,0,1
2,Delhi Capitals,4,SD Hope,4,4,Kumar Kushagra,2,3,6,7
2,Delhi Capitals,5,AR Patel,29,18,SD Hope,25,18,56,36
2,Delhi Capitals,6,T Stubbs,3,4,AR Patel,1,5,4,9
2,Delhi Capitals,7,Rasikh Salam,10,12,AR Patel,27,12,37,24
2,Delhi Capitals,8,AR Patel,0,4,Kuldeep Yadav,0,0,1,4
2,Delhi Capitals,9,Mukesh Kumar,3,7,Kuldeep Yadav,3,5,7,12
2,Delhi Capitals,10,I Sharma,0,4,Kuldeep Yadav,3,5,5,9
