innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Delhi Capitals,AR Patel,3.0,0,24,0,8.0,5,0,0
1,Delhi Capitals,I Sharma,3.0,0,31,1,10.33,5,3,0
1,Delhi Capitals,KK Ahmed,4.0,0,31,2,7.75,8,0,0
1,Delhi Capitals,Kuldeep Yadav,4.0,0,52,1,13.0,5,1,0
1,Delhi Capitals,Mukesh Kumar,3.0,0,23,1,7.67,8,0,0
1,Delhi Capitals,Rasikh Salam,3.0,0,23,2,7.67,5,3,0
2,Royal Challengers Bengaluru,C Green,4.0,0,19,1,4.75,12,2,0
2,Royal Challengers Bengaluru,KV Sharma,2.0,0,19,0,9.5,2,0,0
2,Royal Challengers Bengaluru,LH Ferguson,4.0,0,23,2,5.75,8,0,0
2,Royal Challengers Bengaluru,Mohammed Siraj,4.0,0,33,1,8.25,13,2,0
2,Royal Challengers Bengaluru,Swapnil Singh,1.0,0,9,1,9.0,2,0,0
2,Royal Challengers Bengaluru,WG Jacks,1.0,0,16,0,16.0,0,0,0
2,Royal Challengers Bengaluru,Yash Dayal,3.1,1,20,3,6.32,12,1,0
