innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Mumbai Indians,A Nehra,3.0,0,13,3,4.33,12,0,0
1,Mumbai Indians,DJ Bravo,2.2,1,12,2,5.14,6,4,0
1,Mumbai Indians,DS Kulkarni,3.0,0,21,2,7.0,10,0,0
1,Mumbai Indians,RR Raje,3.0,0,19,2,6.33,6,1,0
1,Mumbai Indians,SM Pollock,3.0,0,19,1,6.33,7,0,0
1,Mumbai Indians,ST Jayasuriya,2.0,0,17,0,8.5,2,0,0
2,Rajasthan Royals,MM Patel,3.0,0,21,0,7.0,8,1,0
2,Rajasthan Royals,SK Trivedi,3.0,0,23,0,7.67,8,0,0
2,Rajasthan Royals,SK Warne,2.0,0,19,1,9.5,5,2,0
2,Rajasthan Royals,SR Watson,4.0,0,26,2,6.5,10,1,0
2,Rajasthan Royals,Sohail Tanvir,3.1,0,13,0,4.11,13,4,0
