innings,team,wicket_number,player_out,score,over
1,Rajasthan Royals,1,GC Smith,12,3.2
1,Rajasthan Royals,2,YK Pathan,21,4.1
1,Rajasthan Royals,3,SR Watson,74,9.5
1,Rajasthan Royals,4,M Kaif,82,11.5
1,Rajasthan Royals,5,RA Jadeja,82,12.1
1,Rajasthan Royals,6,SK Warne,94,14.1
1,Rajasthan Royals,7,SA Asnodkar,95,15.1
1,Rajasthan Royals,8,Sohail Tanvir,102,16.1
1,Rajasthan Royals,9,M Rawat,103,16.5
1,Rajasthan Royals,10,SK Trivedi,103,17.2
2,Mumbai Indians,1,ST Jayasuriya,41,8.3
2,Mumbai Indians,2,YV Takawale,64,11.1
2,Mumbai Indians,3,DJ Bravo,72,12.3
