match_number,date,opponent,catches,stumpings,run_outs
1,2008-04-18,Royal Challengers Bangalore,2,0,0
4,2008-04-20,Deccan Chargers,1,0,0
29,2008-05-08,Royal Challengers Bangalore,1,0,1
