match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
7,2011-04-12,Delhi Daredevils,Sawai Mansingh Stadium,22,15,0,3,146.67,c V Sehwag b IK Pathan,4
12,2011-04-15,Kolkata Knight Riders,Sawai Mansingh Stadium,27,21,2,1,128.57,c & b YK Pathan,3
17,2011-04-17,Kolkata Knight Riders,Eden Gardens,21,17,1,1,123.53,c R Bhatia b L Balaji,5
23,2011-04-21,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",34,26,2,1,130.77,c SE Marsh b BA Bhatt,6
34,2011-04-29,Mumbai Indians,Sawai Mansingh Stadium,4,4,1,0,100.0,not out,5
38,2011-05-01,Pune Warriors,Sawai Mansingh Stadium,29,22,0,3,131.82,c AC Thomas b R Sharma,4
43,2011-05-04,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2,8,0,0,25.0,c M Vijay b R Ashwin,3
52,2011-05-09,Chennai Super Kings,Sawai Mansingh Stadium,2,5,0,0,40.0,c MS Dhoni b R Ashwin,5
55,2011-05-11,Royal Challengers Bangalore,Sawai Mansingh Stadium,8,6,1,0,133.33,c M Kaif b CH Gayle,6
61,2011-05-15,Kochi Tuskers Kerala,Holkar Cricket Stadium,31,28,3,1,110.71,c OA Shah b BJ Hodge,5
