innings,team,wicket_number,player_out,score,over
1,Sunrisers Hyderabad,1,S Dhawan,56,8.1
1,Sunrisers Hyderabad,2,KS Williamson,60,8.5
1,Sunrisers Hyderabad,3,WP Saha,84,11.3
1,Sunrisers Hyderabad,4,Shakib Al Hasan,113,16.1
1,Sunrisers Hyderabad,5,DJ Hooda,124,17.5
1,Sunrisers Hyderabad,6,CR Brathwaite,134,18.5
1,Sunrisers Hyderabad,7,YK Pathan,138,19.1
2,Kolkata Knight Riders,1,SP Narine,40,4.2
2,Kolkata Knight Riders,2,N Rana,87,9.3
2,Kolkata Knight Riders,3,RV Uthappa,93,11.1
2,Kolkata Knight Riders,4,KD Karthik,108,12.6
2,Kolkata Knight Riders,5,CA Lynn,108,13.2
2,Kolkata Knight Riders,6,AD Russell,118,15.4
2,Kolkata Knight Riders,7,PP Chawla,145,19.1
2,Kolkata Knight Riders,8,Shivam Mavi,160,20.2
2,Kolkata Knight Riders,9,Shubman Gill,160,20.3
