innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Delhi Daredevils,death,68,2,30,13.6,9,5
1,Delhi Daredevils,middle,68,1,54,7.56,6,11
1,Delhi Daredevils,powerplay,52,3,36,8.67,8,17
2,Rajasthan Royals,death,43,3,37,6.97,4,15
2,Rajasthan Royals,middle,40,3,37,6.49,5,21
2,Rajasthan Royals,powerplay,38,4,32,7.12,6,16
