innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Royal Challengers Bangalore,JD Unadkat,4.0,0,34,0,8.5,8,0,0
1,Royal Challengers Bangalore,M Muralitharan,4.0,0,30,0,7.5,6,0,1
1,Royal Challengers Bangalore,MC Henriques,4.0,0,24,2,6.0,11,1,0
1,Royal Challengers Bangalore,R Vinay Kumar,4.0,0,36,2,9.0,8,0,0
1,Royal Challengers Bangalore,RP Singh,4.0,0,27,3,6.75,10,1,0
2,Kolkata Knight Riders,JH Kallis,4.0,1,30,0,7.5,14,1,1
2,Kolkata Knight Riders,L Balaji,3.3,0,33,1,9.43,11,2,0
2,Kolkata Knight Riders,PJ Sangwan,2.0,0,34,0,17.0,3,1,1
2,Kolkata Knight Riders,R Bhatia,1.0,0,10,0,10.0,2,1,0
2,Kolkata Knight Riders,R McLaren,3.0,0,34,1,11.33,10,2,0
2,Kolkata Knight Riders,SP Narine,4.0,0,17,0,4.25,13,0,0
