match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2015-04-08,Kolkata Knight Riders,Eden Gardens,4.0,0,27,0,6.75,11,1,0
7,2015-04-12,Kings XI Punjab,Wankhede Stadium,4.0,0,34,2,8.5,7,1,0
9,2015-04-14,Rajasthan Royals,"Sardar Patel Stadium, Motera",4.0,0,41,1,10.25,7,1,0
12,2015-04-17,Chennai Super Kings,Wankhede Stadium,4.0,0,40,1,10.0,9,3,1
16,2015-04-19,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,1,35,1,8.75,12,2,0
21,2015-04-23,Delhi Daredevils,Feroz Shah Kotla,4.0,0,23,1,5.75,11,2,1
23,2015-04-25,Sunrisers Hyderabad,Wankhede Stadium,4.0,0,23,4,5.75,13,0,1
32,2015-05-01,Rajasthan Royals,Wankhede Stadium,4.0,0,34,1,8.5,3,0,0
35,2015-05-03,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",4.0,0,31,2,7.75,6,1,0
39,2015-05-05,Delhi Daredevils,Wankhede Stadium,4.0,0,33,2,8.25,11,0,0
46,2015-05-10,Royal Challengers Bangalore,Wankhede Stadium,4.0,1,27,1,6.75,11,1,0
51,2015-05-14,Kolkata Knight Riders,Wankhede Stadium,4.0,0,31,1,7.75,9,0,0
56,2015-05-17,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",4.0,0,17,2,4.25,12,1,0
57,2015-05-19,Chennai Super Kings,Wankhede Stadium,4.0,0,23,3,5.75,8,0,0
60,2015-05-24,Chennai Super Kings,Eden Gardens,4.0,0,25,2,6.25,10,1,1
