innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kings XI Punjab,AC Gilchrist,5,9,0,0,55.56,c MK Tiwary b SP Narine,1
1,Kings XI Punjab,Mandeep Singh,38,34,3,1,111.76,c RN ten Doeschate b Shakib Al Hasan,2
1,Kings XI Punjab,SE Marsh,1,6,0,0,16.67,b SP Narine,3
1,Kings XI Punjab,DJ Hussey,32,31,1,1,103.23,"run out (G Gambhir, R Bhatia)",4
1,Kings XI Punjab,P Dogra,6,11,0,0,54.55,c DB Das b R Bhatia,5
1,Kings XI Punjab,Bipul Sharma,12,11,0,1,109.09,c MS Bisla b SP Narine,6
1,Kings XI Punjab,AD Mascarenhas,0,1,0,0,0.0,c MS Bisla b R Bhatia,7
1,Kings XI Punjab,PP Chawla,13,8,0,1,162.5,not out,8
1,Kings XI Punjab,P Kumar,0,1,0,0,0.0,b SP Narine,9
1,Kings XI Punjab,Harmeet Singh,14,6,3,0,233.33,c MS Bisla b SP Narine,10
1,Kings XI Punjab,BA Bhatt,6,2,0,1,300.0,not out,11
2,Kolkata Knight Riders,JH Kallis,1,5,0,0,20.0,c P Dogra b BA Bhatt,1
2,Kolkata Knight Riders,G Gambhir,22,13,4,0,169.23,c & b AD Mascarenhas,2
2,Kolkata Knight Riders,MS Bisla,27,25,1,1,108.0,b PP Chawla,3
2,Kolkata Knight Riders,MK Tiwary,20,27,1,0,74.07,lbw b BA Bhatt,4
2,Kolkata Knight Riders,Shakib Al Hasan,4,8,0,0,50.0,c & b PP Chawla,5
2,Kolkata Knight Riders,YK Pathan,0,3,0,0,0.0,b PP Chawla,6
2,Kolkata Knight Riders,DB Das,35,23,3,1,152.17,not out,7
2,Kolkata Knight Riders,RN ten Doeschate,11,14,1,0,78.57,b Harmeet Singh,8
2,Kolkata Knight Riders,R Bhatia,3,2,0,0,150.0,not out,9
