innings,team,wicket_number,player_out,score,over
1,Kings XI Punjab,1,AC Gilchrist,16,3.5
1,Kings XI Punjab,2,SE Marsh,21,5.2
1,Kings XI Punjab,3,Mandeep Singh,73,12.6
1,Kings XI Punjab,4,DJ Hussey,85,15.1
1,Kings XI Punjab,5,P Dogra,99,17.3
1,Kings XI Punjab,6,AD Mascarenhas,100,17.5
1,Kings XI Punjab,7,Bipul Sharma,104,18.5
1,Kings XI Punjab,8,P Kumar,104,18.6
1,Kings XI Punjab,9,Harmeet Singh,128,20.4
2,Kolkata Knight Riders,1,JH Kallis,13,2.6
2,Kolkata Knight Riders,2,G Gambhir,30,4.4
2,Kolkata Knight Riders,3,MK Tiwary,73,12.2
2,Kolkata Knight Riders,4,MS Bisla,79,13.1
2,Kolkata Knight Riders,5,YK Pathan,79,13.4
2,Kolkata Knight Riders,6,Shakib Al Hasan,88,15.4
2,Kolkata Knight Riders,7,RN ten Doeschate,128,20.3
