innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kolkata Knight Riders,JD Unadkat,3.0,0,32,0,10.67,2,0,0
1,Kolkata Knight Riders,JH Kallis,4.0,0,30,0,7.5,8,0,0
1,Kolkata Knight Riders,R Bhatia,4.0,0,14,2,3.5,12,0,0
1,Kolkata Knight Riders,SP Narine,4.0,0,19,5,4.75,13,1,0
1,Kolkata Knight Riders,Shakib Al Hasan,4.0,0,26,1,6.5,8,0,0
1,Kolkata Knight Riders,YK Pathan,1.0,0,7,0,7.0,2,0,0
2,Kings XI Punjab,AD Mascarenhas,4.0,0,34,1,8.5,7,0,0
2,Kings XI Punjab,BA Bhatt,4.0,0,24,2,6.0,7,0,0
2,Kings XI Punjab,Harmeet Singh,4.0,0,27,1,6.75,5,0,0
2,Kings XI Punjab,P Kumar,4.0,0,22,0,5.5,10,2,0
2,Kings XI Punjab,PP Chawla,4.0,0,18,3,4.5,11,0,0
