innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Kings XI Punjab,death,47,5,30,9.4,6,10
1,Kings XI Punjab,middle,61,2,54,6.78,4,18
1,Kings XI Punjab,powerplay,26,2,36,4.33,2,17
2,Kolkata Knight Riders,death,38,1,30,7.6,4,6
2,Kolkata Knight Riders,middle,46,4,54,5.11,2,20
2,Kolkata Knight Riders,powerplay,48,2,36,8.0,6,14
