innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Delhi Capitals,1,PP Shaw,1,1,S Dhawan,0,2,1,3
1,Delhi Capitals,2,SS Iyer,4,5,PP Shaw,9,10,14,15
1,Delhi Capitals,3,SS Iyer,21,24,RR Pant,12,20,35,44
1,Delhi Capitals,4,MP Stoinis,2,3,RR Pant,5,2,7,5
1,Delhi Capitals,5,SO Hetmyer,1,1,RR Pant,4,2,5,3
1,Delhi Capitals,6,HV Patel,5,9,SO Hetmyer,5,5,11,14
1,Delhi Capitals,7,SO Hetmyer,5,7,R Ashwin,0,1,5,8
1,Delhi Capitals,8,P Dubey,5,9,R Ashwin,12,8,18,17
1,Delhi Capitals,9,P Dubey,2,4,K Rabada,12,7,14,11
1,Delhi Capitals,10,P Dubey,2,4,K Rabada,12,7,14,11
2,Mumbai Indians,1,Ishan Kishan,41,34,Q de Kock,26,28,68,62
2,Mumbai Indians,2,SA Yadav,12,11,Ishan Kishan,31,13,43,24
