innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,5,1,Mumbai Indians,SS Iyer,TA Boult,YC Barde,,struck down,False
1,12,4,Delhi Capitals,RR Pant,JJ Bumrah,PR Reiffel,,struck down,False
2,8,2,Mumbai Indians,Ishan Kishan,P Dubey,YC Barde,,upheld,False
