innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Chennai Super Kings,M Vijay,31,29,2,1,106.9,c NL McCullum b AC Thomas,1
1,Chennai Super Kings,MEK Hussey,61,48,6,1,127.08,c MK Pandey b JE Taylor,2
1,Chennai Super Kings,SK Raina,2,4,0,0,50.0,b AC Thomas,3
1,Chennai Super Kings,MS Dhoni,26,21,2,1,123.81,st RV Uthappa b R Sharma,4
1,Chennai Super Kings,JA Morkel,0,4,0,0,0.0,c JD Ryder b JE Taylor,5
1,Chennai Super Kings,S Badrinath,11,7,0,1,157.14,not out,6
1,Chennai Super Kings,S Anirudha,7,7,0,0,100.0,c RV Uthappa b JE Taylor,7
2,Pune Warriors,JD Ryder,15,11,1,1,136.36,b R Ashwin,1
2,Pune Warriors,MD Mishra,9,9,1,0,100.0,b JA Morkel,2
2,Pune Warriors,MK Pandey,12,9,2,0,133.33,b JA Morkel,3
2,Pune Warriors,RV Uthappa,0,4,0,0,0.0,b R Ashwin,4
2,Pune Warriors,Yuvraj Singh,34,43,2,0,79.07,c SB Jakati b JA Morkel,5
2,Pune Warriors,M Manhas,20,23,0,1,86.96,c MS Dhoni b DE Bollinger,6
2,Pune Warriors,NL McCullum,15,16,0,0,93.75,c SB Jakati b DE Bollinger,7
2,Pune Warriors,R Sharma,1,1,0,0,100.0,run out (MS Dhoni),8
2,Pune Warriors,JE Taylor,2,1,0,0,200.0,run out (A Mukund),9
2,Pune Warriors,M Kartik,1,2,0,0,50.0,not out,10
2,Pune Warriors,AC Thomas,1,2,0,0,50.0,not out,11
