match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
1,Royal Challengers Bangalore,DA Warner,14,8,2,1,175.0,c Mandeep Singh b A Choudhary
1,Royal Challengers Bangalore,S Dhawan,40,31,5,0,129.03,c Sachin Baby b STR Binny
1,Royal Challengers Bangalore,MC Henriques,52,37,3,2,140.54,c Sachin Baby b YS Chahal
1,Royal Challengers Bangalore,Yuvraj Singh,62,27,7,3,229.63,b TS Mills
1,Royal Challengers Bangalore,DJ Hooda,16,12,0,1,133.33,not out
1,Royal Challengers Bangalore,BCJ Cutting,16,6,0,2,266.67,not out
6,Gujarat Lions,DA Warner,76,45,6,4,168.89,not out
6,Gujarat Lions,S Dhawan,9,9,0,1,100.0,c BB McCullum b P Kumar
6,Gujarat Lions,MC Henriques,52,39,6,0,133.33,not out
10,Mumbai Indians,S Dhawan,48,43,5,1,111.63,b MJ McClenaghan
10,Mumbai Indians,DA Warner,49,34,7,2,144.12,c PA Patel b Harbhajan Singh
10,Mumbai Indians,DJ Hooda,9,9,1,0,100.0,c KA Pollard b Harbhajan Singh
10,Mumbai Indians,Yuvraj Singh,5,7,1,0,71.43,b HH Pandya
10,Mumbai Indians,BCJ Cutting,20,10,4,0,200.0,b JJ Bumrah
10,Mumbai Indians,NV Ojha,9,9,0,0,100.0,c KA Pollard b JJ Bumrah
10,Mumbai Indians,V Shankar,1,2,0,0,50.0,c N Rana b SL Malinga
10,Mumbai Indians,Rashid Khan,2,4,0,0,50.0,c & b JJ Bumrah
10,Mumbai Indians,B Kumar,4,3,0,0,133.33,not out
14,Kolkata Knight Riders,DA Warner,26,30,4,0,86.67,c CR Woakes b Kuldeep Yadav
14,Kolkata Knight Riders,S Dhawan,23,22,4,0,104.55,c C de Grandhomme b YK Pathan
14,Kolkata Knight Riders,MC Henriques,13,10,2,0,130.0,c & b CR Woakes
14,Kolkata Knight Riders,Yuvraj Singh,26,16,2,2,162.5,c R Dhawan b CR Woakes
14,Kolkata Knight Riders,DJ Hooda,13,7,1,1,185.71,st RV Uthappa b SP Narine
14,Kolkata Knight Riders,BCJ Cutting,15,10,1,1,150.0,c C de Grandhomme b TA Boult
14,Kolkata Knight Riders,NV Ojha,11,11,0,0,100.0,not out
14,Kolkata Knight Riders,Bipul Sharma,21,14,2,1,150.0,not out
19,Kings XI Punjab,DA Warner,70,54,7,2,129.63,not out
19,Kings XI Punjab,S Dhawan,15,15,1,0,100.0,c WP Saha b MM Sharma
19,Kings XI Punjab,MC Henriques,9,16,0,0,56.25,st WP Saha b AR Patel
19,Kings XI Punjab,Yuvraj Singh,0,1,0,0,0.0,c WP Saha b AR Patel
19,Kings XI Punjab,NV Ojha,34,20,2,1,170.0,st WP Saha b KC Cariappa
19,Kings XI Punjab,DJ Hooda,12,10,1,0,120.0,c Sandeep Sharma b MM Sharma
19,Kings XI Punjab,Mohammad Nabi,2,3,0,0,66.67,c DA Miller b Sandeep Sharma
19,Kings XI Punjab,Rashid Khan,6,1,0,1,600.0,not out
21,Delhi Daredevils,DA Warner,4,7,0,0,57.14,c A Mishra b CH Morris
21,Delhi Daredevils,S Dhawan,70,50,7,1,140.0,c AD Mathews b CH Morris
