innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Delhi Daredevils,1,RR Pant,2,8,SV Samson,10,8,13,16
1,Delhi Daredevils,2,KK Nair,24,12,SV Samson,10,9,35,20
1,Delhi Daredevils,3,KK Nair,8,11,JP Duminy,9,11,17,22
1,Delhi Daredevils,4,JP Duminy,17,15,SW Billings,24,15,45,30
1,Delhi Daredevils,5,JP Duminy,7,5,CR Brathwaite,20,8,27,13
1,Delhi Daredevils,6,JP Duminy,1,1,P Negi,0,0,1,1
1,Delhi Daredevils,7,P Negi,2,2,J Yadav,1,3,5,5
1,Delhi Daredevils,8,P Negi,17,10,Mohammed Shami,2,3,19,13
2,Rising Pune Supergiants,1,AM Rahane,29,23,UT Khawaja,30,27,59,50
2,Rising Pune Supergiants,2,SS Tiwary,21,18,AM Rahane,20,14,45,30
2,Rising Pune Supergiants,3,MS Dhoni,27,20,AM Rahane,9,9,42,29
2,Rising Pune Supergiants,4,AM Rahane,5,2,NLTC Perera,14,5,20,6
