innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Rising Pune Supergiants,AB Dinda,4.0,0,34,1,8.5,12,1,1
1,Rising Pune Supergiants,M Ashwin,3.0,0,31,0,10.33,5,0,0
1,Rising Pune Supergiants,NLTC Perera,1.0,0,9,0,9.0,3,0,0
1,Rising Pune Supergiants,R Ashwin,4.0,0,34,0,8.5,4,3,0
1,Rising Pune Supergiants,R Bhatia,4.0,0,22,2,5.5,6,2,0
1,Rising Pune Supergiants,SM Boland,4.0,0,31,2,7.75,8,0,0
2,Delhi Daredevils,A Mishra,4.0,0,28,1,7.0,8,1,2
2,Delhi Daredevils,CR Brathwaite,2.0,0,17,0,8.5,2,0,0
2,Delhi Daredevils,Imran Tahir,4.0,0,26,2,6.5,9,1,0
2,Delhi Daredevils,J Yadav,4.0,0,25,0,6.25,8,0,0
2,Delhi Daredevils,JP Duminy,1.0,0,9,0,9.0,0,0,0
2,Delhi Daredevils,Mohammed Shami,3.1,0,50,0,15.79,2,1,1
2,Delhi Daredevils,P Negi,1.0,0,10,0,10.0,1,0,0
