innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Delhi Daredevils,RR Pant,2,8,0,0,25.0,b AB Dinda,1
1,Delhi Daredevils,SV Samson,20,17,3,0,117.65,c R Ashwin b SM Boland,2
1,Delhi Daredevils,KK Nair,32,23,5,0,139.13,c NLTC Perera b R Bhatia,3
1,Delhi Daredevils,JP Duminy,34,32,1,0,106.25,"run out (AM Rahane, MS Dhoni)",4
1,Delhi Daredevils,SW Billings,24,15,1,2,160.0,c AM Rahane b R Bhatia,5
1,Delhi Daredevils,CR Brathwaite,20,8,0,3,250.0,c NLTC Perera b SM Boland,6
1,Delhi Daredevils,P Negi,19,12,1,1,158.33,not out,7
1,Delhi Daredevils,J Yadav,1,3,0,0,33.33,run out (SS Tiwary),8
1,Delhi Daredevils,Mohammed Shami,2,3,0,0,66.67,not out,9
2,Rising Pune Supergiants,AM Rahane,63,48,7,0,131.25,not out,1
2,Rising Pune Supergiants,UT Khawaja,30,27,2,1,111.11,st SV Samson b A Mishra,2
2,Rising Pune Supergiants,SS Tiwary,21,18,1,1,116.67,c SW Billings b Imran Tahir,3
2,Rising Pune Supergiants,MS Dhoni,27,20,1,2,135.0,c SW Billings b Imran Tahir,4
2,Rising Pune Supergiants,NLTC Perera,14,5,0,2,280.0,not out,5
