innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Delhi Daredevils,death,50,3,30,10.0,6,9
1,Delhi Daredevils,middle,64,2,54,7.11,3,12
1,Delhi Daredevils,powerplay,48,2,36,8.0,8,17
2,Rising Pune Supergiants,death,70,2,41,10.24,7,9
2,Rising Pune Supergiants,middle,48,1,40,7.2,3,11
2,Rising Pune Supergiants,powerplay,48,0,34,8.47,7,10
