innings,team,wicket_number,player_out,score,over
1,Kings XI Punjab,1,K Goel,0,1.1
1,Kings XI Punjab,2,RS Bopara,21,5.1
1,Kings XI Punjab,3,Yuvraj Singh,38,7.1
1,Kings XI Punjab,4,DPMD Jayawardene,48,9.2
1,Kings XI Punjab,5,IK Pathan,123,19.1
1,Kings XI Punjab,6,KC Sangakkara,130,19.6
2,Rajasthan Royals,1,SA Asnodkar,7,2.1
2,Rajasthan Royals,2,GC Smith,9,2.5
2,Rajasthan Royals,3,RJ Quiney,23,5.1
2,Rajasthan Royals,4,AD Mascarenhas,27,5.3
2,Rajasthan Royals,5,YK Pathan,36,7.4
2,Rajasthan Royals,6,AS Raut,42,9.4
2,Rajasthan Royals,7,RA Jadeja,102,19.1
