match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
5,Mumbai Indians,WP Saha,19,15,4,0,126.67,b JJ Bumrah
5,Mumbai Indians,Shubman Gill,31,22,3,1,140.91,c RG Sharma b PP Chawla
5,Mumbai Indians,B Sai Sudharsan,45,39,3,1,115.38,c Tilak Varma b JJ Bumrah
5,Mumbai Indians,Azmatullah Omarzai,17,11,1,1,154.55,c Tilak Varma b G Coetzee
5,Mumbai Indians,DA Miller,12,11,1,0,109.09,c HH Pandya b JJ Bumrah
5,Mumbai Indians,V Shankar,6,5,0,0,120.0,not out
5,Mumbai Indians,R Tewatia,22,15,2,1,146.67,c Naman Dhir b G Coetzee
5,Mumbai Indians,Rashid Khan,4,3,0,0,133.33,not out
7,Chennai Super Kings,WP Saha,21,17,4,0,123.53,c TU Deshpande b DL Chahar
7,Chennai Super Kings,Shubman Gill,8,5,0,1,160.0,lbw b DL Chahar
7,Chennai Super Kings,B Sai Sudharsan,37,31,3,0,119.35,c Sameer Rizvi b M Pathirana
7,Chennai Super Kings,V Shankar,12,12,0,1,100.0,c MS Dhoni b DJ Mitchell
7,Chennai Super Kings,DA Miller,21,16,3,0,131.25,c AM Rahane b TU Deshpande
7,Chennai Super Kings,Azmatullah Omarzai,11,10,1,0,110.0,c R Ravindra b TU Deshpande
7,Chennai Super Kings,R Tewatia,6,11,1,0,54.55,c R Ravindra b Mustafizur Rahman
7,Chennai Super Kings,Rashid Khan,1,2,0,0,50.0,c R Ravindra b Mustafizur Rahman
7,Chennai Super Kings,UT Yadav,10,11,0,1,90.91,not out
7,Chennai Super Kings,SH Johnson,5,5,1,0,100.0,not out
12,Sunrisers Hyderabad,WP Saha,25,13,1,2,192.31,c PJ Cummins b Shahbaz Ahmed
12,Sunrisers Hyderabad,Shubman Gill,36,28,2,1,128.57,c Abdul Samad b M Markande
12,Sunrisers Hyderabad,B Sai Sudharsan,45,36,4,1,125.0,c Abhishek Sharma b PJ Cummins
12,Sunrisers Hyderabad,DA Miller,44,27,4,2,162.96,not out
12,Sunrisers Hyderabad,V Shankar,14,11,2,0,127.27,not out
17,Punjab Kings,WP Saha,11,13,2,0,84.62,c S Dhawan b K Rabada
17,Punjab Kings,Shubman Gill,89,48,6,4,185.42,not out
17,Punjab Kings,KS Williamson,26,22,4,0,118.18,c JM Bairstow b Harpreet Brar
17,Punjab Kings,B Sai Sudharsan,33,19,6,0,173.68,c JM Sharma b HV Patel
17,Punjab Kings,V Shankar,8,10,0,0,80.0,c Harpreet Brar b K Rabada
17,Punjab Kings,R Tewatia,23,8,3,1,287.5,not out
21,Lucknow Super Giants,B Sai Sudharsan,31,23,4,0,134.78,c Ravi Bishnoi b KH Pandya
21,Lucknow Super Giants,Shubman Gill,19,21,2,0,90.48,b Yash Thakur
21,Lucknow Super Giants,KS Williamson,1,5,0,0,20.0,c & b Ravi Bishnoi
21,Lucknow Super Giants,BR Sharath,2,5,0,0,40.0,c A Badoni b KH Pandya
21,Lucknow Super Giants,V Shankar,17,17,0,1,100.0,c KL Rahul b Yash Thakur
21,Lucknow Super Giants,DG Nalkande,12,11,0,1,109.09,c Yash Thakur b KH Pandya
21,Lucknow Super Giants,R Tewatia,30,25,2,2,120.0,c N Pooran b Yash Thakur
21,Lucknow Super Giants,Rashid Khan,0,3,0,0,0.0,c DJ Hooda b Yash Thakur
21,Lucknow Super Giants,UT Yadav,2,4,0,0,50.0,c Q de Kock b Naveen-ul-Haq
21,Lucknow Super Giants,SH Johnson,0,1,0,0,0.0,not out
21,Lucknow Super Giants,Noor Ahmad,4,2,1,0,200.0,c Q de Kock b Yash Thakur
24,Rajasthan Royals,B Sai Sudharsan,35,29,3,1,120.69,lbw b KR Sen
24,Rajasthan Royals,Shubman Gill,72,44,6,2,163.64,st SV Samson b YS Chahal
24,Rajasthan Royals,MS Wade,4,6,0,0,66.67,b KR Sen
24,Rajasthan Royals,A Manohar,1,2,0,0,50.0,b KR Sen
24,Rajasthan Royals,V Shankar,16,10,3,0,160.0,b YS Chahal
24,Rajasthan Royals,R Tewatia,22,11,3,0,200.0,"run out (JC Buttler, Avesh Khan)"
24,Rajasthan Royals,M Shahrukh Khan,14,8,1,1,175.0,lbw b Avesh Khan
24,Rajasthan Royals,Rashid Khan,24,11,4,0,218.18,not out
32,Delhi Capitals,WP Saha,2,10,0,0,20.0,b Mukesh Kumar
32,Delhi Capitals,Shubman Gill,8,6,2,0,133.33,c PP Shaw b I Sharma
32,Delhi Capitals,B Sai Sudharsan,12,9,2,0,133.33,run out (Sumit Kumar)
32,Delhi Capitals,DA Miller,2,6,0,0,33.33,c RR Pant b I Sharma
32,Delhi Capitals,A Manohar,8,14,1,0,57.14,st RR Pant b T Stubbs
32,Delhi Capitals,R Tewatia,10,15,1,0,66.67,lbw b AR Patel
32,Delhi Capitals,M Shahrukh Khan,0,1,0,0,0.0,st RR Pant b T Stubbs
32,Delhi Capitals,Rashid Khan,31,24,2,1,129.17,c RR Pant b Mukesh Kumar
32,Delhi Capitals,MM Sharma,2,14,0,0,14.29,c Sumit Kumar b KK Ahmed
32,Delhi Capitals,Noor Ahmad,1,7,0,0,14.29,b Mukesh Kumar
32,Delhi Capitals,SH Johnson,1,1,0,0,100.0,not out
37,Punjab Kings,WP Saha,13,11,1,0,118.18,c Ashutosh Sharma b Arshdeep Singh
37,Punjab Kings,Shubman Gill,35,29,5,0,120.69,c K Rabada b LS Livingstone
37,Punjab Kings,B Sai Sudharsan,31,34,3,0,91.18,b SM Curran
37,Punjab Kings,DA Miller,4,6,0,0,66.67,b LS Livingstone
37,Punjab Kings,Azmatullah Omarzai,13,10,0,1,130.0,c JM Sharma b HV Patel
37,Punjab Kings,R Tewatia,36,18,7,0,200.0,not out
37,Punjab Kings,M Shahrukh Khan,8,4,0,1,200.0,b HV Patel
37,Punjab Kings,Rashid Khan,3,3,0,0,100.0,c RR Rossouw b HV Patel
40,Delhi Capitals,WP Saha,39,25,5,1,156.0,c AR Patel b Kuldeep Yadav
40,Delhi Capitals,Shubman Gill,6,5,1,0,120.0,c AR Patel b A Nortje
40,Delhi Capitals,B Sai Sudharsan,65,39,7,2,166.67,c AR Patel b Rasikh Salam
40,Delhi Capitals,Azmatullah Omarzai,1,2,0,0,50.0,c J Fraser-McGurk b AR Patel
40,Delhi Capitals,DA Miller,55,23,6,3,239.13,c Rasikh Salam b Mukesh Kumar
40,Delhi Capitals,M Shahrukh Khan,8,5,0,1,160.0,c RR Pant b Rasikh Salam
40,Delhi Capitals,R Tewatia,4,5,0,0,80.0,c RR Pant b Kuldeep Yadav
40,Delhi Capitals,Rashid Khan,21,11,3,1,190.91,not out
40,Delhi Capitals,R Sai Kishore,13,6,0,2,216.67,b Rasikh Salam
45,Royal Challengers Bengaluru,WP Saha,5,4,1,0,125.0,c KV Sharma b Swapnil Singh
45,Royal Challengers Bengaluru,Shubman Gill,16,19,1,0,84.21,c C Green b GJ Maxwell
45,Royal Challengers Bengaluru,B Sai Sudharsan,84,49,8,4,171.43,not out
45,Royal Challengers Bengaluru,M Shahrukh Khan,58,30,3,5,193.33,b Mohammed Siraj
45,Royal Challengers Bengaluru,DA Miller,26,19,2,1,136.84,not out
52,Royal Challengers Bengaluru,WP Saha,1,7,0,0,14.29,c KD Karthik b Mohammed Siraj
52,Royal Challengers Bengaluru,Shubman Gill,2,7,0,0,28.57,c Vijaykumar Vyshak b Mohammed Siraj
52,Royal Challengers Bengaluru,B Sai Sudharsan,6,14,0,0,42.86,c V Kohli b C Green
52,Royal Challengers Bengaluru,M Shahrukh Khan,37,24,5,1,154.17,run out (V Kohli)
52,Royal Challengers Bengaluru,DA Miller,30,20,3,2,150.0,c GJ Maxwell b KV Sharma
52,Royal Challengers Bengaluru,R Tewatia,35,21,5,1,166.67,c Vijaykumar Vyshak b Yash Dayal
52,Royal Challengers Bengaluru,Rashid Khan,18,14,2,1,128.57,b Yash Dayal
52,Royal Challengers Bengaluru,V Shankar,10,7,2,0,142.86,c Mohammed Siraj b Vijaykumar Vyshak
52,Royal Challengers Bengaluru,MJ Suthar,1,2,0,0,50.0,c Swapnil Singh b Vijaykumar Vyshak
52,Royal Challengers Bengaluru,MM Sharma,0,1,0,0,0.0,"run out (KD Karthik, Vijaykumar Vyshak)"
59,Chennai Super Kings,B Sai Sudharsan,103,51,5,8,201.96,c S Dube b TU Deshpande
59,Chennai Super Kings,Shubman Gill,104,55,9,6,189.09,c RA Jadeja b TU Deshpande
59,Chennai Super Kings,DA Miller,16,11,1,0,145.45,not out
59,Chennai Super Kings,M Shahrukh Khan,2,3,0,0,66.67,"run out (R Ravindra, Simarjeet Singh)"
