match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
5,2016-04-13,Kolkata Knight Riders,Eden Gardens,23,20,4,0,115.0,"run out (GB Hogg, RV Uthappa)",2
9,2016-04-16,Gujarat Lions,Wankhede Stadium,34,29,2,2,117.24,c JP Faulkner b PV Tambe,2
12,2016-04-18,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",10,12,2,0,83.33,b BB Sran,2
14,2016-04-20,Royal Challengers Bangalore,Wankhede Stadium,5,6,1,0,83.33,c AB de Villiers b KW Richardson,2
17,2016-04-23,Delhi Daredevils,Feroz Shah Kotla,1,4,0,0,25.0,"run out (SS Iyer, Q de Kock)",2
21,2016-04-25,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",81,58,10,2,139.66,c SE Marsh b MG Johnson,2
24,2016-04-28,Kolkata Knight Riders,Wankhede Stadium,1,2,0,0,50.0,c YK Pathan b UT Yadav,2
29,2016-05-01,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,21,15,4,0,140.0,c MS Dhoni b AB Dinda,2
37,2016-05-08,Sunrisers Hyderabad,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,4,0,0,0.0,lbw b B Kumar,2
41,2016-05-11,Royal Challengers Bangalore,M Chinnaswamy Stadium,1,2,0,0,50.0,c SR Watson b S Aravind,2
