match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
55,2024-05-06,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",4.0,0,42,1,10.5,8,1,2
60,2024-05-11,Kolkata Knight Riders,"Eden Gardens, Kolkata",3.0,0,24,1,8.0,7,1,0
67,2024-05-17,Lucknow Super Giants,"Wankhede Stadium, Mumbai",3.0,0,48,0,16.0,4,4,0
