innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Sunrisers Hyderabad,death,46,5,41,6.73,5,19
1,Sunrisers Hyderabad,middle,69,1,41,10.1,8,7
1,Sunrisers Hyderabad,powerplay,44,4,35,7.54,6,17
2,Kolkata Knight Riders,death,69,0,29,14.28,11,6
2,Kolkata Knight Riders,middle,46,1,28,9.86,8,11
2,Kolkata Knight Riders,powerplay,49,1,25,11.76,7,10
