innings,team,wicket_number,player_out,score,over
1,Sunrisers Hyderabad,1,TM Head,0,1.2
1,Sunrisers Hyderabad,2,Abhishek Sharma,13,2.5
1,Sunrisers Hyderabad,3,Nithish Kumar Reddy,39,5.5
1,Sunrisers Hyderabad,4,Shahbaz Ahmed,39,5.6
1,Sunrisers Hyderabad,5,H Klaasen,101,11.6
1,Sunrisers Hyderabad,6,RA Tripathi,121,14.2
1,Sunrisers Hyderabad,7,Sanvir Singh,121,14.3
1,Sunrisers Hyderabad,8,Abdul Samad,125,15.4
1,Sunrisers Hyderabad,9,B Kumar,126,16.6
1,Sunrisers Hyderabad,10,PJ Cummins,159,20.3
2,Kolkata Knight Riders,1,Rahmanullah Gurbaz,44,4.2
2,Kolkata Knight Riders,2,SP Narine,67,7.2
