match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
21,2023-04-15,Punjab Kings,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",0,1,0,0,0.0,c M Shahrukh Khan b SM Curran,9
26,2023-04-19,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",1,1,0,0,100.0,"run out (SV Samson, SO Hetmyer)",8
