innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Rajasthan Royals,death,42,3,30,8.4,5,6
1,Rajasthan Royals,middle,65,4,54,7.22,7,17
1,Rajasthan Royals,powerplay,45,2,36,7.5,5,10
2,Kings XI Punjab,death,71,1,39,10.92,8,10
2,Kings XI Punjab,middle,50,1,39,7.69,5,11
2,Kings XI Punjab,powerplay,34,2,34,6.0,6,21
