match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2014-04-16,Kolkata Knight Riders,Sheikh Zayed Stadium,4.0,0,36,0,9.0,7,0,0
5,2014-04-19,Royal Challengers Bangalore,Dubai International Cricket Stadium,4.0,0,37,0,9.25,5,0,0
13,2014-04-25,Chennai Super Kings,Dubai International Cricket Stadium,4.0,1,25,1,6.25,14,0,0
16,2014-04-27,Delhi Daredevils,Sharjah Cricket Stadium,4.0,0,26,0,6.5,8,0,0
20,2014-04-30,Sunrisers Hyderabad,Dubai International Cricket Stadium,3.0,0,43,0,14.33,3,2,0
36,2014-05-12,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",4.0,0,32,0,8.0,11,0,0
40,2014-05-14,Kolkata Knight Riders,Barabati Stadium,4.0,0,25,0,6.25,10,0,0
44,2014-05-19,Rajasthan Royals,"Sardar Patel Stadium, Motera",4.0,0,30,2,7.5,9,0,0
48,2014-05-21,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",4.0,0,28,0,7.0,11,2,0
51,2014-05-23,Delhi Daredevils,Wankhede Stadium,4.0,0,33,0,8.25,6,1,0
56,2014-05-25,Rajasthan Royals,Wankhede Stadium,4.0,0,31,0,7.75,10,1,0
58,2014-05-28,Chennai Super Kings,Brabourne Stadium,3.0,0,34,1,11.33,6,0,0
