innings,team,wicket_number,player_out,score,over
1,Chennai Super Kings,1,R Ravindra,62,6.2
1,Chennai Super Kings,2,AM Rahane,104,11.1
1,Chennai Super Kings,3,RD Gaikwad,127,13.3
1,Chennai Super Kings,4,S Dube,184,19.2
1,Chennai Super Kings,5,Sameer Rizvi,199,20.3
1,Chennai Super Kings,6,RA Jadeja,206,20.6
2,Gujarat Titans,1,Shubman Gill,28,3.5
2,Gujarat Titans,2,WP Saha,34,5.3
2,Gujarat Titans,3,V Shankar,55,8.3
2,Gujarat Titans,4,DA Miller,96,12.5
2,Gujarat Titans,5,B Sai Sudharsan,114,15.5
2,Gujarat Titans,6,Azmatullah Omarzai,118,16.2
2,Gujarat Titans,7,Rashid Khan,121,17.2
2,Gujarat Titans,8,R Tewatia,129,19.2
