innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
2,3,5,Gujarat Titans,Shubman Gill,DL Chahar,AG Wharf,wicket,struck down,False
2,16,6,Chennai Super Kings,R Tewatia,TU Deshpande,Tapan Sharma,wicket,struck down,False
2,18,1,Gujarat Titans,R Tewatia,M Pathirana,Tapan Sharma,wicket,upheld,False
