match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2024-03-23,Delhi Capitals,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",9,3,2,0,300.0,run out (I Sharma),2
6,2024-03-25,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",8,6,2,0,133.33,c V Kohli b Mohammed Siraj,2
11,2024-03-30,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",42,29,3,3,144.83,c MP Stoinis b MP Yadav,2
17,2024-04-04,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",22,13,4,0,169.23,b Noor Ahmad,2
23,2024-04-09,Sunrisers Hyderabad,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",0,3,0,0,0.0,b PJ Cummins,2
27,2024-04-13,Rajasthan Royals,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",15,19,1,0,78.95,c SO Hetmyer b KA Maharaj,2
42,2024-04-26,Kolkata Knight Riders,"Eden Gardens, Kolkata",108,48,8,9,225.0,not out,2
49,2024-05-01,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",46,30,7,1,153.33,c MS Dhoni b S Dube,2
53,2024-05-05,Chennai Super Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",7,6,1,0,116.67,b TU Deshpande,2
58,2024-05-09,Royal Challengers Bengaluru,"Himachal Pradesh Cricket Association Stadium, Dharamsala",27,16,4,1,168.75,c F du Plessis b LH Ferguson,2
65,2024-05-15,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",14,22,1,0,63.64,c R Parag b YS Chahal,2
