innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Chennai Super Kings,1,PA Patel,14,11,ML Hayden,15,8,34,19
1,Chennai Super Kings,2,MEK Hussey,5,9,ML Hayden,0,0,5,9
1,Chennai Super Kings,3,SK Raina,53,37,ML Hayden,41,26,104,62
1,Chennai Super Kings,4,MS Dhoni,24,13,ML Hayden,25,12,51,24
1,Chennai Super Kings,5,MS Dhoni,6,3,JDP Oram,5,2,12,5
1,Chennai Super Kings,6,S Badrinath,2,1,JDP Oram,0,0,2,1
2,Mumbai Indians,1,L Ronchi,2,3,ST Jayasuriya,5,3,9,6
2,Mumbai Indians,2,RV Uthappa,2,8,ST Jayasuriya,15,8,21,16
2,Mumbai Indians,3,RV Uthappa,41,28,SM Pollock,8,9,51,36
2,Mumbai Indians,4,DJ Bravo,4,6,SM Pollock,9,6,16,12
2,Mumbai Indians,5,AM Nayar,12,6,DJ Bravo,20,10,33,16
2,Mumbai Indians,6,MA Khote,9,5,AM Nayar,2,2,11,7
2,Mumbai Indians,7,AM Nayar,20,6,Harbhajan Singh,28,14,48,20
2,Mumbai Indians,8,AM Nayar,11,6,A Nehra,1,2,13,7
