innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Sunrisers Hyderabad,1,Abhishek Sharma,10,9,KS Williamson,5,8,26,17
1,Sunrisers Hyderabad,2,RA Tripathi,16,10,Abhishek Sharma,2,3,18,13
1,Sunrisers Hyderabad,3,Abhishek Sharma,53,30,AK Markram,41,31,96,61
1,Sunrisers Hyderabad,4,N Pooran,3,5,AK Markram,4,3,7,8
1,Sunrisers Hyderabad,5,Washington Sundar,3,3,AK Markram,11,6,14,9
1,Sunrisers Hyderabad,6,Washington Sundar,0,1,Shashank Singh,0,0,1,1
1,Sunrisers Hyderabad,7,Shashank Singh,25,6,M Jansen,8,5,33,11
2,Gujarat Titans,1,WP Saha,42,22,Shubman Gill,22,24,69,46
2,Gujarat Titans,2,HH Pandya,10,6,WP Saha,6,4,16,10
2,Gujarat Titans,3,DA Miller,13,12,WP Saha,20,12,37,24
2,Gujarat Titans,4,R Tewatia,13,8,DA Miller,4,7,17,15
2,Gujarat Titans,5,A Manohar,0,1,R Tewatia,0,0,1,1
2,Gujarat Titans,6,R Tewatia,27,13,Rashid Khan,31,11,59,24
