match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2009-04-19,Kolkata Knight Riders,Newlands,13,11,2,0,118.18,c MC Henriques b AB Dinda,1
8,2009-04-22,Royal Challengers Bangalore,Newlands,71,45,6,5,157.78,c V Kohli b KP Pietersen,1
12,2009-04-25,Mumbai Indians,Kingsmead,35,20,3,3,175.0,c PR Shah b DJ Bravo,1
16,2009-04-27,Chennai Super Kings,Kingsmead,44,19,5,3,231.58,c M Muralitharan b SK Raina,1
21,2009-04-30,Delhi Daredevils,SuperSport Park,8,5,2,0,160.0,c KD Karthik b DP Nannes,1
25,2009-05-02,Rajasthan Royals,St George's Park,39,35,5,2,111.43,c YK Pathan b RA Jadeja,2
29,2009-05-04,Chennai Super Kings,Buffalo Park,0,1,0,0,0.0,lbw b JA Morkel,1
32,2009-05-06,Mumbai Indians,SuperSport Park,25,29,2,1,86.21,b RR Raje,1
36,2009-05-09,Kings XI Punjab,De Beers Diamond Oval,20,16,3,1,125.0,c RR Powar b S Sreesanth,1
40,2009-05-11,Rajasthan Royals,De Beers Diamond Oval,10,11,0,1,90.91,lbw b YK Pathan,2
43,2009-05-13,Delhi Daredevils,Kingsmead,64,33,5,5,193.94,b PJ Sangwan,2
48,2009-05-16,Kolkata Knight Riders,New Wanderers Stadium,43,31,5,2,138.71,c LR Shukla b BJ Hodge,1
49,2009-05-17,Kings XI Punjab,New Wanderers Stadium,23,13,4,1,176.92,st KC Sangakkara b RR Powar,1
56,2009-05-21,Royal Challengers Bangalore,SuperSport Park,15,18,2,0,83.33,c RE van der Merwe b B Akhil,1
57,2009-05-22,Delhi Daredevils,SuperSport Park,85,35,10,5,242.86,c DP Nannes b A Mishra,1
59,2009-05-24,Royal Challengers Bangalore,New Wanderers Stadium,0,3,0,0,0.0,b A Kumble,1
