innings,team,wicket_number,player_out,score,over
1,Chennai Super Kings,1,DP Conway,16,4.1
1,Chennai Super Kings,2,R Ravindra,16,5.1
1,Chennai Super Kings,3,V Shankar,59,10.4
1,Chennai Super Kings,4,RA Tripathi,65,11.6
1,Chennai Super Kings,5,R Ashwin,70,13.5
1,Chennai Super Kings,6,RA Jadeja,71,14.3
1,Chennai Super Kings,7,DJ Hooda,72,15.2
1,Chennai Super Kings,8,MS Dhoni,75,16.3
1,Chennai Super Kings,9,Noor Ahmad,79,18.2
2,Kolkata Knight Riders,1,Q de Kock,46,5.1
2,Kolkata Knight Riders,2,SP Narine,85,8.1
