innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kolkata Knight Riders,CV Varun,4.0,0,22,2,5.5,11,0,0
1,Kolkata Knight Riders,Harshit Rana,4.0,0,16,2,4.0,17,1,0
1,Kolkata Knight Riders,MM Ali,4.0,1,20,1,5.0,11,1,0
1,Kolkata Knight Riders,SP Narine,4.0,0,13,3,3.25,11,0,0
1,Kolkata Knight Riders,VG Arora,4.0,0,31,1,7.75,10,2,0
2,Chennai Super Kings,A Kamboj,2.0,0,19,1,9.5,4,0,1
2,Chennai Super Kings,KK Ahmed,3.0,0,40,0,13.33,8,2,0
2,Chennai Super Kings,Noor Ahmad,2.0,0,8,1,4.0,7,0,0
2,Chennai Super Kings,R Ashwin,3.0,0,30,0,10.0,6,0,0
2,Chennai Super Kings,RA Jadeja,0.1,0,9,0,54.0,0,0,1
