match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
8,2014-04-21,Delhi Daredevils,Sheikh Zayed Stadium,24,17,1,1,141.18,c M Vijay b Mohammed Shami,4
10,2014-04-23,Rajasthan Royals,Dubai International Cricket Stadium,7,9,0,0,77.78,run out (R Bhatia),4
13,2014-04-25,Mumbai Indians,Dubai International Cricket Stadium,20,25,0,0,80.0,st CM Gautam b Harbhajan Singh,4
17,2014-04-27,Sunrisers Hyderabad,Sharjah Cricket Stadium,0,1,0,0,0.0,c KL Rahul b B Kumar,5
29,2014-05-07,Kings XI Punjab,Barabati Stadium,52,25,7,1,208.0,c M Kartik b MG Johnson,5
33,2014-05-10,Mumbai Indians,Wankhede Stadium,31,24,2,1,129.17,b SL Malinga,4
37,2014-05-13,Rajasthan Royals,JSCA International Stadium Complex,38,39,2,0,97.44,b JP Faulkner,4
47,2014-05-20,Kolkata Knight Riders,Eden Gardens,23,20,2,0,115.0,run out (PP Chawla),4
50,2014-05-22,Sunrisers Hyderabad,JSCA International Stadium Complex,19,11,4,0,172.73,run out (KV Sharma),2
53,2014-05-24,Royal Challengers Bangalore,M Chinnaswamy Stadium,54,43,3,3,125.58,not out,2
58,2014-05-28,Mumbai Indians,Brabourne Stadium,35,20,5,1,175.0,c BR Dunk b Harbhajan Singh,2
59,2014-05-30,Kings XI Punjab,Wankhede Stadium,0,1,0,0,0.0,c GJ Bailey b MG Johnson,2
