match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2011-04-09,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",26,19,1,2,136.84,c AM Rahane b SK Trivedi,6
6,2011-04-11,Kolkata Knight Riders,Eden Gardens,25,13,1,2,192.31,c RN ten Doeschate b Iqbal Abdulla,6
11,2011-04-14,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",0,1,0,0,0.0,lbw b Z Khan,6
15,2011-04-16,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",30,14,2,2,214.29,b PC Valthaty,6
19,2011-04-19,Delhi Daredevils,Feroz Shah Kotla,8,11,0,0,72.73,b JR Hopes,5
27,2011-04-24,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",21,18,1,1,116.67,st DJ Jacobs b MM Patel,6
32,2011-04-27,Kochi Tuskers Kerala,Nehru Stadium,9,11,0,0,81.82,b NLTC Perera,6
39,2011-05-01,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",1,1,0,0,100.0,run out (MS Dhoni),7
42,2011-05-03,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",1,3,0,0,33.33,lbw b R Bhatia,5
46,2011-05-05,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",27,22,2,0,122.73,not out,5
53,2011-05-10,Pune Warriors,"Rajiv Gandhi International Stadium, Uppal",10,11,1,0,90.91,lbw b Yuvraj Singh,5
59,2011-05-14,Mumbai Indians,Wankhede Stadium,18,23,0,0,78.26,b DS Kulkarni,6
62,2011-05-16,Pune Warriors,Dr DY Patil Sports Academy,14,12,1,0,116.67,not out,5
