innings,team,wicket_number,player_out,score,over
1,Kings XI Punjab,1,M Vohra,11,2.2
1,Kings XI Punjab,2,SE Marsh,81,10.2
1,Kings XI Punjab,3,HM Amla,128,14.6
1,Kings XI Punjab,4,GJ Maxwell,132,15.2
1,Kings XI Punjab,5,MP Stoinis,157,18.5
1,Kings XI Punjab,6,AR Patel,174,19.4
1,Kings XI Punjab,7,WP Saha,188,20.6
2,Gujarat Lions,1,BB McCullum,6,1.6
2,Gujarat Lions,2,AJ Finch,46,6.4
2,Gujarat Lions,3,SK Raina,70,9.6
2,Gujarat Lions,4,RA Jadeja,95,12.6
2,Gujarat Lions,5,DR Smith,102,13.6
2,Gujarat Lions,6,AD Nath,102,14.1
2,Gujarat Lions,7,AJ Tye,137,17.4
