innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kolkata Knight Riders,PJ Cummins,4.0,1,29,1,7.25,12,0,0
1,Kolkata Knight Riders,PP Chawla,4.0,0,42,1,10.5,5,0,0
1,Kolkata Knight Riders,SP Narine,4.0,0,24,1,6.0,11,0,0
1,Kolkata Knight Riders,Shakib Al Hasan,4.0,0,30,0,7.5,9,1,0
1,Kolkata Knight Riders,UT Yadav,4.0,0,29,0,7.25,7,1,1
2,Chennai Super Kings,BW Hilfenhaus,3.0,0,38,0,12.67,4,1,0
2,Chennai Super Kings,IC Pandey,4.0,0,31,1,7.75,9,0,0
2,Chennai Super Kings,MM Sharma,3.0,0,28,0,9.33,5,0,0
2,Chennai Super Kings,R Ashwin,4.0,0,24,0,6.0,9,0,0
2,Chennai Super Kings,RA Jadeja,3.0,0,23,1,7.67,5,0,0
2,Chennai Super Kings,SK Raina,1.0,0,9,0,9.0,0,0,0
