innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Chennai Super Kings,DR Smith,5,6,1,0,83.33,b PJ Cummins,1
1,Chennai Super Kings,BB McCullum,28,24,1,2,116.67,c SA Yadav b SP Narine,2
1,Chennai Super Kings,SK Raina,65,52,3,5,125.0,c RN ten Doeschate b PP Chawla,3
1,Chennai Super Kings,F du Plessis,23,20,2,0,115.0,run out (PP Chawla),4
1,Chennai Super Kings,MS Dhoni,21,15,1,1,140.0,not out,5
1,Chennai Super Kings,RA Jadeja,9,4,0,1,225.0,not out,6
2,Kolkata Knight Riders,RV Uthappa,67,39,10,1,171.79,c F du Plessis b RA Jadeja,1
2,Kolkata Knight Riders,G Gambhir,21,20,3,0,105.0,b IC Pandey,2
2,Kolkata Knight Riders,MK Pandey,18,28,0,0,64.29,not out,3
2,Kolkata Knight Riders,Shakib Al Hasan,46,21,6,2,219.05,not out,4
