match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
3,2024-03-23,Sunrisers Hyderabad,"Eden Gardens, Kolkata",4.0,0,53,0,13.25,8,2,0
10,2024-03-29,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",4.0,0,47,0,11.75,7,1,0
16,2024-04-03,Delhi Capitals,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",3.0,0,25,2,8.33,9,0,0
22,2024-04-08,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",3.0,0,29,0,9.67,7,2,0
28,2024-04-14,Lucknow Super Giants,"Eden Gardens, Kolkata",4.0,0,28,3,7.0,12,1,0
31,2024-04-16,Rajasthan Royals,"Eden Gardens, Kolkata",4.0,0,50,0,12.5,7,5,0
36,2024-04-21,Royal Challengers Bengaluru,"Eden Gardens, Kolkata",3.0,0,55,1,18.33,5,1,0
47,2024-04-29,Delhi Capitals,"Eden Gardens, Kolkata",3.0,0,43,1,14.33,6,2,0
51,2024-05-03,Mumbai Indians,"Wankhede Stadium, Mumbai",3.5,0,33,4,8.61,12,1,0
54,2024-05-05,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2.0,0,22,1,11.0,5,0,0
60,2024-05-11,Mumbai Indians,"Eden Gardens, Kolkata",1.0,0,11,0,11.0,2,0,0
70,2024-05-21,Sunrisers Hyderabad,"Narendra Modi Stadium, Ahmedabad",4.0,0,34,3,8.5,11,1,0
73,2024-05-26,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",3.0,0,14,2,4.67,11,0,0
