innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Delhi Capitals,death,64,3,30,12.8,10,9
1,Delhi Capitals,middle,70,2,54,7.78,6,15
1,Delhi Capitals,powerplay,23,3,36,3.83,3,25
2,Kings XI Punjab,death,59,3,30,11.8,8,8
2,Kings XI Punjab,middle,63,2,54,7.0,7,19
2,Kings XI Punjab,powerplay,35,3,36,5.83,3,19
