innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Delhi Capitals,PP Shaw,5,9,1,0,55.56,c CJ Jordan b Mohammed Shami,1
1,Delhi Capitals,S Dhawan,0,2,0,0,0.0,run out (),2
1,Delhi Capitals,SO Hetmyer,7,13,1,0,53.85,c MA Agarwal b Mohammed Shami,3
1,Delhi Capitals,SS Iyer,39,32,0,3,121.88,c CJ Jordan b Mohammed Shami,4
1,Delhi Capitals,RR Pant,31,29,4,0,106.9,b Ravi Bishnoi,5
1,Delhi Capitals,MP Stoinis,53,21,7,3,252.38,run out (),6
1,Delhi Capitals,AR Patel,6,9,0,0,66.67,c KL Rahul b SS Cottrell,7
1,Delhi Capitals,R Ashwin,4,6,0,0,66.67,c Mohammed Shami b SS Cottrell,8
1,Delhi Capitals,A Nortje,3,1,0,0,300.0,not out,10
2,Kings XI Punjab,KL Rahul,21,19,2,1,110.53,b MM Sharma,1
2,Kings XI Punjab,MA Agarwal,89,60,7,4,148.33,c SO Hetmyer b MP Stoinis,2
2,Kings XI Punjab,KK Nair,1,3,0,0,33.33,c PP Shaw b R Ashwin,3
2,Kings XI Punjab,N Pooran,0,3,0,0,0.0,b R Ashwin,4
2,Kings XI Punjab,GJ Maxwell,1,4,0,0,25.0,c SS Iyer b K Rabada,5
2,Kings XI Punjab,SN Khan,12,12,2,0,100.0,c PP Shaw b AR Patel,6
2,Kings XI Punjab,K Gowtham,20,14,1,1,142.86,c RR Pant b K Rabada,7
2,Kings XI Punjab,CJ Jordan,5,6,0,0,83.33,c K Rabada b MP Stoinis,8
