match_number,date,opponent,catches,stumpings,run_outs
32,2019-04-16,Kings XI Punjab,1,0,0
40,2019-04-22,Delhi Capitals,0,1,0
45,2019-04-27,Sunrisers Hyderabad,2,0,0
49,2019-04-30,Royal Challengers Bangalore,1,0,0
