match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2019-03-25,Kings XI Punjab,Sawai Mansingh Stadium,30,25,0,1,120.0,c R Ashwin b SM Curran,3
8,2019-03-29,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,102,55,10,4,185.45,not out,3
12,2019-03-31,Chennai Super Kings,MA Chidambaram Stadium,8,10,1,0,80.0,c SK Raina b DL Chahar,3
25,2019-04-11,Chennai Super Kings,Sawai Mansingh Stadium,6,6,1,0,100.0,c DR Shorey b MJ Santner,3
27,2019-04-13,Mumbai Indians,Wankhede Stadium,31,26,2,1,119.23,lbw b JJ Bumrah,3
32,2019-04-16,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,27,21,2,0,128.57,b R Ashwin,3
36,2019-04-20,Mumbai Indians,Sawai Mansingh Stadium,35,19,6,1,184.21,c KA Pollard b RD Chahar,2
40,2019-04-22,Delhi Capitals,Sawai Mansingh Stadium,0,0,0,0,0.0,run out (),2
43,2019-04-25,Kolkata Knight Riders,Eden Gardens,22,15,0,2,146.67,b PP Chawla,2
45,2019-04-27,Sunrisers Hyderabad,Sawai Mansingh Stadium,48,32,4,1,150.0,not out,3
49,2019-04-30,Royal Challengers Bangalore,M.Chinnaswamy Stadium,28,13,2,3,215.38,c P Negi b YS Chahal,1
53,2019-05-04,Delhi Capitals,Arun Jaitley Stadium,5,8,0,0,62.5,run out (),3
