innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Pune Warriors,AB Dinda,4.0,0,63,0,15.75,4,1,1
1,Pune Warriors,AD Mathews,4.0,0,29,0,7.25,6,0,0
1,Pune Warriors,AJ Finch,2.0,0,11,1,5.5,5,0,0
1,Pune Warriors,B Kumar,2.0,0,16,0,8.0,5,0,0
1,Pune Warriors,MR Marsh,2.0,0,24,1,12.0,5,1,0
1,Pune Warriors,R Sharma,4.0,0,27,0,6.75,11,0,0
1,Pune Warriors,Yuvraj Singh,2.0,0,13,1,6.5,5,0,0
2,Mumbai Indians,Harbhajan Singh,3.0,0,20,1,6.67,9,0,0
2,Mumbai Indians,KA Pollard,3.0,0,19,1,6.33,8,1,0
2,Mumbai Indians,MG Johnson,4.0,0,33,3,8.25,12,1,0
2,Mumbai Indians,PP Ojha,2.0,0,20,1,10.0,4,2,0
2,Mumbai Indians,R Dhawan,4.0,0,27,0,6.75,8,0,0
2,Mumbai Indians,SL Malinga,4.0,0,22,1,5.5,8,0,0
